Run Number,Scan,Charge,Energy,Yield,Yield Error
2717,Scan 11,2929.5279552161,339.2519149,11.75138128950216,0.06333527135084671
2718,Scan 11,2107.7783588494,340.2452149,17.184444392802487,0.09029324828146951
2719,Scan 11,1090.5473672471999,341.2385149,33.59138823329644,0.17550589538326267
2720,Scan 11,1191.3140931797996,342.2318149,61.668875085583295,0.22752015424521022
2721,Scan 11,1701.6550050946,343.2251149,98.6480805436046,0.2407734312639544
2722,Scan 11,455.65859794489995,344.2184149,123.77907550604418,0.521199310585481
2723,Scan 11,632.7957443903,345.2117149,128.58335524743023,0.45077580965074443
2724,Scan 11,660.1578949116999,346.2050149,130.18703655963324,0.4440787173435236
2725,Scan 11,487.84421126330005,347.1983149,119.00725407739928,0.49390808942898917
2726,Scan 11,2083.4451290669,348.1916149,105.2703509874665,0.224782243723711
2727,Scan 11,1152.9106518882002,349.1849149,92.42086524700844,0.2831308476672062
2728,Scan 11,3096.1791781961997,350.1782149,79.19406012634265,0.15993122422345166
2729,Scan 11,2855.3503742898,351.1715149,67.387176625516,0.15362394971733492
2730,Scan 11,4011.8064066940997,352.1648149,57.09074087369443,0.1192924218627119
2731,Scan 11,3474.9539847609003,353.1581149,48.00639108649328,0.11753710791447143
2732,Scan 11,3333.9794766687,354.1514149,38.868565600614566,0.10797365326055705
2733,Scan 11,2095.6627211627997,356.1380149,25.635327410983027,0.11060092019332773
2734,Scan 11,2785.6144167059,358.1246149,16.545362388848517,0.07706863041283721
2735,Scan 11,3543.9573504715004,360.1112149,10.783989822822035,0.055162696981552115
2736,Scan 11,1448.6599245099999,362.0978149,7.5241951651881696,0.07206871904351132
2738,Scan 12,9734.8836756493,332.3435134,1.870387012999984,0.013861184873219754
2739,Scan 12,3285.589338957,334.3301134,2.7459305072081848,0.028909336930130616
2740,Scan 12,2261.4025703137004,336.3167134,4.2345401591507095,0.04327271927007046
