Run Number,Scan,Charge,Energy,Yield,Yield Error
2396,Scan 8,3049.7733323643,343.3870228,325.48517277198937,0.3266869779353526
2397,Scan 8,3421.0900032492,344.3872759,334.4369773707641,0.31266185116319983
2398,Scan 8,1977.2846595101998,345.3746161,313.4566371204898,0.3981567992802275
2399,Scan 8,3185.2844879894,346.3748692,284.5987551247626,0.2989113353549683
2400,Scan 8,1705.9847638492001,347.3681692,251.13881968870368,0.383680166887546
2401,Scan 8,1883.3099240901001,348.3624625,214.98161020715256,0.33786231871003014
2402,Scan 8,2327.3974469503,349.3557625,184.92544131814148,0.28187921613070144
2403,Scan 8,1875.8219865899,350.3560156,151.0159290301205,0.28373673594859733
2404,Scan 8,3417.3109692505996,351.3562687,132.0324676507111,0.1965613470739831
2405,Scan 8,2528.2752907024005,352.3436089,110.31630970949915,0.20888520591295962
2406,Scan 8,1827.6845094415,354.3312022,78.13219363753147,0.20675898588607736
2407,Scan 8,3278.0269410104,356.3247553,57.192025377989474,0.13208742660055037
2408,Scan 8,3205.7967642867998,358.3053955,42.94189872969885,0.11573710864779566
2409,Scan 8,2220.3037199755,360.2999419,33.07970857284807,0.12206035933119938
2410,Scan 8,3385.7504379405,362.293495,26.5134721667804,0.08849237098783565
